Word;F2;Original Word;ID;Code;Attribute;Org. Attr
અવનતકોણ;0અવનતકોણ;0અવનતકોણ;94912.00;5.00;પું.;પું.
અવનતાંશ;0અવનતાંશ;0અવનતાંશ;94913.00;5.00;પું.;પું.
અવયવપૃથક્કરણ;0અવયવપૃથક્કરણ;0અવયવપૃથક્કરણ;94914.00;3.00;ન.;ન.
અવલંબન;0અવલંબન;0અવલંબન;94915.00;3.00;ન.;ન.
અવસર્વિણી;0અવસર્વિણી;0અવસર્વિણી;86596.00;;;
અવસ્પર્શક;0અવસ્પર્શક;0અવસ્પર્શક;94916.00;5.00;પું.;પું.
અવિકારી;0અવિકારી;0અવિકારી;94917.00;10.00;વિ.;વિ.
અવિભાજ્ય;0અવિભાજ્ય;0અવિભાજ્ય;94918.00;10.00;વિ.;વિ.
અવ્યક્ત;0અવ્યક્ત;0અવ્યક્ત;94919.00;10.00;વિ.;વિ.
અવ્યક્તક્રિયા;0અવ્યક્તક્રિયા;0અવ્યક્તક્રિયા;94920.00;7.00;સ્ત્રી.;સ્ત્રી.
અવ્યક્તસામ્ય;0અવ્યક્તસામ્ય;0અવ્યક્તસામ્ય;94921.00;3.00;ન.;ન.
અંશ;0અંશ;0અંશ;94927.00;5.00;પું.;પું.
અશગ;0અશગ;0અશગ;95281.00;10.00;વિ.;વિ.
અશ્મી;0અશ્મી;0અશ્મી;118786.00;3.00;ન.;ન.
અષ્ટકુલ;0અષ્ટકુલ;0અષ્ટકુલ;185653.00;3.00;ન.;ન.
અષ્ટકુળ;0અષ્ટકુળ;0અષ્ટકુળ;118664.00;3.00;ન.;ન.
અષ્ટચક્ર;0અષ્ટચક્ર;0અષ્ટચક્ર;118667.00;3.00;ન.;ન.
અષ્ટછાપ;0અષ્ટછાપ;0અષ્ટછાપ;118665.00;7.00;સ્ત્રી.;સ્ત્રી.
અષ્ટપાર્શ્વી;0અષ્ટપાર્શ્વી;0અષ્ટપાર્શ્વી;94922.00;10.00;વિ.;વિ.
અષ્ટવર્ગ;0અષ્ટવર્ગ;0અષ્ટવર્ગ;118666.00;5.00;પું.;પુ.
અસાંગરો;0અસાંગરો;0અસાંગરો;185828.00;5.00;પું.;પું.
અસ્થિમજ્જા;0અસ્થિમજ્જા;0અસ્થિમજ્જા;86822.00;3.00;ન.;ન.
આંકડાશાસ્ત્ર;0આંકડાશાસ્ત્ર;0આંકડાશાસ્ત્ર;94938.00;3.00;ન.;ન.
આખિયો;0આખિયો;0આખિયો;95255.00;5.00;પું.;પુ.
આંખેદાર;0આંખેદાર;0આંખેદાર;95259.00;;;
આંતરજ્ઞાતીય;0આંતરજ્ઞાતીય;0આંતરજ્ઞાતીય;118891.00;10.00;વિ.;વિ.
આત્રોરા;0આત્રોરા;0આત્રોરા;118581.00;;;
આદર;0આદર;0આદર ;118674.00;5.00;પું.;પુ.
આદિ;0આદિ;0આદિ;94928.00;10.00;વિ.;વિ.
આદિપદ;0આદિપદ;0આદિપદ;94929.00;3.00;ન.;ન.
આદેશ;0આદેશ;0આદેશ;94930.00;5.00;પું.;પું.
આદ્યંક;0આદ્યંક;0આદ્યંક;94931.00;5.00;પું.;પું.
આધિક્યચિહ્‌ન;0આધિક્યચિહ્‌ન;0આધિક્યચિહ્‌ન;94932.00;3.00;ન.;ન.
આયાગ;0આયાગ;0આયાગ;118876.00;;;
આરંગેત્રલ;0આરંગેત્રલ;0આરંગેત્રલ;118810.00;;;
આરોહ;0આરોહ;0આરોહ;94933.00;5.00;પું.;પું.
આલ્કલિ;0આલ્કલિ;0આલ્કલિ;118575.00;10.00;વિ.;વિ.
આલ્કીલ;0આલ્કીલ;0આલ્કીલ;118650.00;;;
આલ્બાટ્રૉસ;0આલ્બાટ્રૉસ;0આલ્બાટ્રૉસ;118751.00;3.00;ન.;ન.
આવડ;0આવડ;0આવડ;95048.00;7.00;સ્ત્રી.;સ્ત્રી.
આવર્ત, આવર્તક;0આવર્ત, આવર્તક;0આવર્ત, આવર્તક;94934.00;10.00;વિ.;વિ.
આવર્તદશાંશ;0આવર્તદશાંશ;0આવર્તદશાંશ;94935.00;5.00;પું.;પું.
આશાતના;0આશાતના;0આશાતના;95024.00;7.00;સ્ત્રી.;સ્ત્રી.
આસ;0આસ;0આસ;118585.00;7.00;સ્ત્રી.;સ્ત્રી.
આસન્નકોણ;0આસન્નકોણ;0આસન્નકોણ;94936.00;5.00;પું.;પું.
આસીન;0આસીન;0આસીન;185832.00;5.00;પું.;પુ.
આસ્ફાલ્ટ;0આસ્ફાલ્ટ;0આસ્ફાલ્ટ;185831.00;5.00;પું.;પુ.
આહતિ;0આહતિ;0આહતિ;94937.00;7.00;સ્ત્રી.;સ્ત્રી.
ઇક્‌વેશન;0ઇક્‌વેશન;0ઇક્‌વેશન;95240.00;3.00;ન.;ન.
ઇચ્છાંક;0ઇચ્છાંક;0ઇચ્છાંક;94940.00;5.00;પું.;પું.
ઇચ્છાફલ(-ળ);0ઇચ્છાફલ(-ળ);0ઇચ્છાફલ(-ળ);94939.00;3.00;ન.;ન.
ઇતિકૃતમ્‌;0ઇતિકૃતમ્‌;0ઇતિકૃતમ્‌;94941.00;1.00;અ.;અ.
ઇતિસિદ્ધમ્‌;0ઇતિસિદ્ધમ્‌;0ઇતિસિદ્ધમ્‌;94942.00;2.00;અ. ક્રિ.;અ. ક્રિ.
ઇન્ટર;0ઇન્ટર;0ઇન્ટર;118757.00;7.00;સ્ત્રી.;સ્ત્રી.
ઇન્ટરનેટ;0ઇન્ટરનેટ;0ઇન્ટરનેટ;86828.00;3.00;ન.;ન.
ઇન્સ્ટોલેશન;0ઇન્સ્ટોલેશન;0ઇન્સ્ટોલેશન;95003.00;3.00;ન.;ન.
ઇમામત;0ઇમામત;0ઇમામત;118954.00;7.00;સ્ત્રી.;સ્ત્રી.
ઇલેક્ટ્રોમિટર;0ઇલેક્ટ્રોમિટર;0ઇલેક્ટ્રોમિટર;118956.00;3.00;ન.;ન.
ઇલેક્ટ્રોમીટર;0ઇલેક્ટ્રોમીટર;0ઇલેક્ટ્રોમીટર;185526.00;3.00;ન.;ન.
ઇષુ;0ઇષુ;0ઇષુ;94943.00;5.00;પું.;પું.
ઇષ્ટ;0ઇષ્ટ;0ઇષ્ટ;94944.00;10.00;વિ.;વિ.
ઇષ્ટકર્મ;0ઇષ્ટકર્મ;0ઇષ્ટકર્મ;94945.00;3.00;ન.;ન.
ઇષ્ટરાશિ;0ઇષ્ટરાશિ;0ઇષ્ટરાશિ;94946.00;7.00;સ્ત્રી.;સ્ત્રી.
ઇસ્માઇલ;0ઇસ્માઇલ;0ઇસ્માઇલ;185762.00;5.00;પું.;પુ.
ઇસ્માઈલ;0ઇસ્માઈલ;0ઇસ્માઈલ;118780.00;5.00;પું.;પુ.
ઈકવું;0ઈકવું;0ઈકવું;118634.00;;;
ઈતકી;0ઈતકી;0ઈતકી;118597.00;;;
ઉચ્છ્‌ાય;0ઉચ્છ્‌ાય;0ઉચ્છ્‌ાય;94947.00;5.00;પું.;પું.
ઉત્કેંદ્રકોણ;0ઉત્કેંદ્રકોણ;0ઉત્કેંદ્રકોણ;94948.00;5.00;પું.;પું.
ઉત્ક્રમજ્યા;0ઉત્ક્રમજ્યા;0ઉત્ક્રમજ્યા;94949.00;7.00;સ્ત્રી.;સ્ત્રી.
ઉત્ક્રાંતિવાદ;0ઉત્ક્રાંતિવાદ;0ઉત્ક્રાંતિવાદ;86598.00;5.00;પું.;પુ.
ઉત્તર;0ઉત્તર;0ઉત્તર;94950.00;10.00;વિ.;વિ.
ઉત્તરપદ;0ઉત્તરપદ;0ઉત્તરપદ;94951.00;3.00;ન.;ન.
ઉત્તરશ્રેઢી;0ઉત્તરશ્રેઢી;0ઉત્તરશ્રેઢી;94953.00;7.00;સ્ત્રી.;સ્ત્રી.
ઉત્થાપનમંત્ર;0ઉત્થાપનમંત્ર;0ઉત્થાપનમંત્ર;94952.00;5.00;પું.;પું.
ઉત્સાર;0ઉત્સાર;0ઉત્સાર;94954.00;5.00;પું.;પું.
ઉદ્દેશક;0ઉદ્દેશક;0ઉદ્દેશક;94955.00;10.00;વિ.;વિ.
ઉન્નતકોણ;0ઉન્નતકોણ;0ઉન્નતકોણ;94956.00;5.00;પું.;પું.
ઉન્નતાંશ;0ઉન્નતાંશ;0ઉન્નતાંશ;94957.00;5.00;પું.;પું.
ઉન્નતોદરકોણ;0ઉન્નતોદરકોણ;0ઉન્નતોદરકોણ;94958.00;5.00;પું.;પું.
ઉન્મિતિફલ;0ઉન્મિતિફલ;0ઉન્મિતિફલ;94959.00;3.00;ન.;ન.
ઉપકોણ;0ઉપકોણ;0ઉપકોણ;94960.00;5.00;પું.;પું.
ઉપગા;0ઉપગા;0ઉપગા;94961.00;7.00;સ્ત્રી.;સ્ત્રી.
ઉપગુણ;0ઉપગુણ;0ઉપગુણ;94962.00;5.00;પું.;પું.
ઉબડખાબડ;0ઉબડખાબડ;0ઉબડખાબડ;118579.00;10.00;વિ.;વિ.
ઉલ્બન;0ઉલ્બન;0ઉલ્બન;118644.00;;;
;0ઊતરતી ભાંજણી;0ઊતરતી ભાંજણી;94963.00;7.00;સ્ત્રી.;સ્ત્રી.
ઊતરતી શ્રેઢી;0ઊતરતીશ્રેઢી;0ઊતરતીશ્રેઢી;94964.00;7.00;સ્ત્રી.;સ્ત્રી.
ઊનાઈમાતા;0ઊનાઈમાતા;0ઊનાઈમાતા;118590.00;7.00;સ્ત્રી.;સ્ત્રી.
ઊબડખાબડ;0ઊબડખાબડ;0ઊબડખાબડ;185677.00;10.00;વિ.;વિ.
ઋણ;0ઋણ;0ઋણ;94965.00;3.00;ન.;ન.
ઋણાત્મક;0ઋણાત્મક;0ઋણાત્મક;94966.00;10.00;વિ.;વિ.
ઍક્સરે;0ઍક્સરે;0ઍક્સરે;118974.00;5.00;પું.;પુ.
;0ઍડ હૉક;0ઍડ હૉક;95040.00;3.00;ન.;ન.
ઍનાલિસિસ;0ઍનાલિસિસ;0ઍનાલિસિસ;118797.00;3.00;ન.;ન.
;0ઍનિમેશન ફિલ્મ;0ઍનિમેશન ફિલ્મ;95181.00;7.00;સ્ત્રી.;સ્ત્રી.
એકમ;0એકમ;0એકમ;95083.00;3.00;ન.;ન.
એકમાર્ગી;0એકમાર્ગી;0એકમાર્ગી;95195.00;10.00;વિ.;વિ.
એક્સપ્રેશન;0એક્સપ્રેશન;0એક્સપ્રેશન;94983.00;3.00;ન.;ન.
એડવાન્સ;0એડવાન્સ;0એડવાન્સ;118633.00;3.00;ન.;ન.
એનિમેશન;0એનિમેશન;0એનિમેશન;86812.00;3.00;ન.;ન.
એનેસ્થેશિયા;0એનેસ્થેશિયા;0એનેસ્થેશિયા;118711.00;5.00;પું.;પુ.
એન્જિયોગ્રાફી;0એન્જિયોગ્રાફી;0એન્જિયોગ્રાફી;95221.00;7.00;સ્ત્રી.;સ્ત્રી.
એન્ટાર્કટિકા;0એન્ટાર્કટિકા;0એન્ટાર્કટિકા;118758.00;5.00;પું.;પુ.
એન્ટાર્ક્ટિકા;0એન્ટાર્ક્ટિકા;0એન્ટાર્ક્ટિકા;185837.00;5.00;પું.;પુ.
એન્ટીબાયોટિક;0એન્ટીબાયોટિક;0એન્ટીબાયોટિક;95137.00;10.00;વિ.;વિ.
એમ્પિયર;0એમ્પિયર;0એમ્પિયર;118973.00;;;
એસ્બેસ્ટોસ;0એસ્બેસ્ટોસ;0એસ્બેસ્ટોસ;118815.00;3.00;ન.;ન.
ઑક્ટોપસ;0ઑક્ટોપસ;0ઑક્ટોપસ;118785.00;3.00;ન.;ન.
ઑડિટોરિયમ;0ઑડિટોરિયમ;0ઑડિટોરિયમ;118707.00;3.00;ન.;ન.
ઓડિસી;0ઓડિસી;0ઓડિસી;118697.00;7.00;સ્ત્રી.;સ્ત્રી.
ઓપરેશન, થિયેટર;0ઓપરેશન થિયેટર;0ઓપરેશન થિયેટર;95051.00;3.00;ન.;ન.
કંકટંટ;0કંકટંટ;0કંકટંટ;95241.00;;;
કંકોળાવું;0કંકોળાવું;0કંકોળાવું;118630.00;;;
કચૂરેકા;0કચૂરેકા;0કચૂરેકા;86659.00;;;
કચ્છપી;0કચ્છપી;0કચ્છપી;118866.00;10.00;વિ.;વિ.
કટોકટી;0કટોકટી;0કટોકટી;86597.00;7.00;સ્ત્રી.;સ્ત્રી.
કન્યાપક્ષ;0કન્યાપક્ષ;0કન્યાપક્ષ;86523.00;5.00;પું.;પું.
કપાટ;0કપાટ;0કપાટ;95060.00;3.00;ન.;ન.
કફલિંક;0કફલિંક;0કફલિંક;118843.00;3.00;ન.;ન.
કબડ્ડી;0કબડ્ડી;0કબડ્ડી;86633.00;7.00;સ્ત્રી.;સ્ત્રી.
કમ્પ્યુટર;0કમ્પ્યુટર;0કમ્પ્યુટર;95002.00;3.00;ન.;ન.
કમ્પ્યૂટર;0કમ્પ્યૂટર;0કમ્પ્યૂટર;95108.00;3.00;ન.;ન.
કરાટે;0કરાટે;0કરાટે;118720.00;3.00;ન.;ન.
કરિશ્મા;0કરિશ્મા;0કરિશ્મા;118877.00;5.00;પું.;પુ.
કરિશ્માની;0કરિશ્માની;0કરિશ્માની;118859.00;;;
કરુણામૃત્યુ;0કરુણામૃત્યુ;0કરુણામૃત્યુ;86627.00;3.00;ન.;ન.
કર્દમ;0કર્દમ;0કર્દમ;86707.00;5.00;પું.;પુ.
કલનશાસ્ત્ર;0કલનશાસ્ત્ર;0કલનશાસ્ત્ર;95223.00;3.00;ન.;ન.
કલરબૉક્સ;0કલરબૉક્સ;0કલરબૉક્સ;86626.00;3.00;ન.;ન.
કલાવીથિકા;0કલાવીથિકા;0કલાવીથિકા;86546.00;7.00;સ્ત્રી.;સ્ત્રી.
કસનબી;0કસનબી;0કસનબી;118775.00;;;
કસનવી;0કસનવી;0કસનવી;118589.00;;;
કસનળી;0કસનળી;0કસનળી;118805.00;7.00;સ્ત્રી.;સ્ત્રી.
કાચ;0કાચ;0કાચ;95213.00;5.00;પું.;પુ.
કારખાનેદાર;0કારખાનેદાર;0કારખાનેદાર;118901.00;5.00;પું.;પુ.
કાર્પેટ;0કાર્પેટ;0કાર્પેટ;118577.00;7.00;સ્ત્રી.;સ્ત્રી.
કાર્યવહી;0કાર્યવહી;0કાર્યવહી;86843.00;7.00;સ્ત્રી.;સ્ત્રી.
કાર્યવાહી;0કાર્યવાહી;0કાર્યવાહી;86844.00;7.00;સ્ત્રી.;સ્ત્રી.
કાર્યવિભાજન;0કાર્યવિભાજન;0કાર્યવિભાજન;86575.00;3.00;ન.;ન.
કાર્યશાળા;0કાર્યશાળા;0કાર્યશાળા;86571.00;7.00;સ્ત્રી.;સ્ત્રી.
કાર્યશિબિર;0કાર્યશિબિર;0કાર્યશિબિર;86570.00;7.00;સ્ત્રી.;સ્ત્રી.
કાવ્યપઠન;0કાવ્યપઠન;0કાવ્યપઠન;95098.00;3.00;ન.;ન.
કાવ્યપાઠ;0કાવ્યપાઠ;0કાવ્યપાઠ;86691.00;5.00;પું.;પુ.
કાસ્થિ;0કાસ્થિ;0કાસ્થિ;118880.00;3.00;ન.;ન.
કિટીપાર્ટી;0કિટીપાર્ટી;0કિટીપાર્ટી;86630.00;7.00;સ્ત્રી.;સ્ત્રી.
કિલ્લોલ;0કિલ્લોલ;0કિલ્લોલ;118681.00;5.00;પું.;પુ.
કીબૉર્ડ;0કીબૉર્ડ;0કીબૉર્ડ;95007.00;3.00;ન.;ન.
